id,name,main_artist,key,mode,time_signature,duration_ms_x,danceability,loudness,energy,instrumentalness,liveness,valence,speechiness,tempo,popularity,youtube_views,last_fm_playcount,last_fm_listeners
3z5WBBwH5FzugRudR8XMHL,Mathaminiche,Kader Japonais,5,1,4,261120,0.672,-4.8,0.913,0.0,0.163,0.658,0.136,130.013,0,6848,47,4
5Hk9Lnh5ygtgd4u8By1vYl,Hamra ou baïda,Cheikha Rimitti,7,1,4,257599,0.262,-5.649,0.784,0.0,0.248,0.445,0.0603,69.353,0,6380,5,5
3ZNSdmfvNTIk9YZCMnxGfc,Haoulih ya zerga,Cheikha Rimitti,8,1,4,265372,0.472,-6.188,0.827,0.0,0.327,0.736,0.0648,118.814,0,5247,12,5
216SNObJclfblSSBfKp3uU,Ya oulidi ou ankhaf aâlik,Cheikha Rimitti,9,1,4,417546,0.441,-5.744,0.805,0.0,0.175,0.703,0.093,116.081,0,6095,4,3
3uNyRXRC1z4PT9yKkTsyub,Manabrache,Cheikha Rimitti,0,1,4,325892,0.677,-4.222,0.838,4.08e-06,0.258,0.925,0.0736,131.732,0,13026,66,38
70ojevqgfhkiYrYPvnPwt9,Anta hbibi,Cheikha Rimitti,8,0,4,382466,0.506,-4.829,0.943,0.0,0.219,0.723,0.261,142.146,0,12328,6,5
2PGzcw2NQrqxZSJb15pgh6,El alia n'batou ahna,Cheikha Rimitti,1,1,4,422252,0.541,-6.96,0.752,0.00471,0.0653,0.69,0.0672,96.669,0,25773,132,74
7EyYNmt1dkSKw68z7kuLzD,Intro - Live,Kader Japonais,7,1,4,116040,0.468,-8.496,0.76,0.665,0.284,0.373,0.0671,93.031,0,1803,3,2
2o7hnd2O0HEQfTOCcDAagy,Salouni salouni,Cheikha Rimitti,0,1,4,440879,0.383,-4.306,0.905,0.000169,0.403,0.678,0.278,106.114,0,21375,11,7
69V2WdNJVTOI2EknW2FxXu,Mzinha lil ti elbareh,Cheikha Rimitti,11,0,3,457252,0.398,-4.118,0.936,7.09e-05,0.0491,0.822,0.264,169.732,0,65084,76,43
6RhDgOHIwArJG6WEpb2Ghw,دور الوران,Cheikha Rimitti,11,0,4,247013,0.311,-5.057,0.83,0.00359,0.325,0.417,0.0753,103.729,0,45,1,1
175Q7ZGYO8dFoKlvyaIygt,Haija,Cheikha Rimitti,6,0,4,514372,0.326,-3.683,0.983,0.00417,0.184,0.781,0.279,168.333,0,17220,5,5
3nv6e3wpYfwYKBj0uvDCzV,Mazel kloubna en contact - Live,Kader Japonais,5,0,4,483813,0.35,-7.49,0.795,0.00081,0.404,0.375,0.189,89.859,0,3633,8,3
37oCHDiXrUaQyBv4DwZF3s,Saida,Cheikha Rimitti,5,0,3,407759,0.554,-11.905,0.559,0.00616,0.117,0.769,0.0479,105.285,0,595561,1053,413
2khqpwQRhzxp6vQinNv9bZ,Ouallaftini,Cheikha Rimitti,9,1,4,377986,0.46,-7.001,0.712,6.77e-05,0.19,0.48,0.0519,98.141,0,3399,63,39
56loqzYPN2pr9NtlJuFNq4,Hahi jate hahi jate,Cheikha Rimitti,9,1,4,394080,0.361,-4.759,0.908,0.0,0.148,0.44,0.281,135.898,0,41452,46,22
6OCrGpH9D32NkpNDjxqRWC,Charakt rarabt,Cheikha Rimitti,6,1,4,305866,0.59,-11.634,0.552,1.4e-05,0.108,0.881,0.0585,84.256,0,86946,100,44
52ZLEyOBYOt0GGud2C4bdn,Saada I Maneifa,Cheikha Rimitti,0,0,4,493933,0.284,-10.459,0.441,0.00552,0.205,0.369,0.0587,157.492,0,1935,0,0
47awzjKJL84FMoFagLtzwG,Adabek Nti Bizard,Kader Japonais,9,1,4,369476,0.5,-8.092,0.849,1.03e-05,0.184,0.804,0.0549,183.842,0,103579,16,4
3W8lPbQLiL2hHF47UauHmB,Mzinha lil ti elbareh,Cheikha Rimitti,11,0,3,457240,0.399,-4.323,0.931,0.00011,0.0507,0.844,0.264,169.744,0,65084,76,43
0PJnOe5Ue6FSAqf8sTdzk5,lila blila,Cheikha Rimitti,6,0,4,506933,0.305,-4.078,0.955,0.00013,0.2,0.832,0.158,172.037,0,39535,5,5
6D2Hm5fHupZriTyFrMgsCY,Haija,Cheikha Rimitti,6,0,4,514360,0.326,-3.869,0.98,0.00385,0.176,0.797,0.28,168.393,0,17220,5,5
4zvGxwShedNgZjjxzjKFIp,Dar El Aame,Kader Japonais,2,0,4,511974,0.505,-7.273,0.781,2.16e-05,0.0694,0.664,0.103,177.821,0,908011,18,2
1SxT43lV0aYe68lRLHuiRj,Ma andiche ma,Cheikha Rimitti,9,1,4,259973,0.461,-5.744,0.86,0.0,0.119,0.783,0.132,77.873,0,29579,12,8
2qtw93xSMfLsVkRmiNk6rJ,Fatma Fatma,Cheikha Rimitti,6,0,4,599026,0.52,-5.909,0.978,0.0,0.135,0.538,0.308,134.079,0,3317693,42,32
31rOh52vAQZEOmOcOwIDPn,Rouh ya berani,Cheikha Rimitti,9,1,4,568706,0.33,-5.582,0.95,1.2e-06,0.129,0.804,0.0718,171.29,0,11254,10,8
6X3O46M4NjrImxRys4re1p,Yama ala zaoute,Cheikha Rimitti,7,1,4,501493,0.569,-5.204,0.928,0.0,0.225,0.696,0.128,122.898,0,15460,6,5
6H9wyM2AvXwjt5E5EfMDxC,Goutelha Nebghik,Kader Japonais,6,0,4,407406,0.555,-7.765,0.896,0.00023,0.274,0.726,0.0656,98.299,0,85386,16,7
1WMa8pAoS8cQ7UTsmzqgeE,Cha Dert Ana,Kader Japonais,9,1,4,421904,0.64,-7.918,0.827,3.78e-05,0.21,0.695,0.0591,97.916,0,32325,24,2
3pDO4u4WIkOpVlnYiWXT9s,Bafana Bafana,Kader Japonais,9,1,4,216712,0.618,-7.906,0.834,0.0,0.13,0.766,0.0747,99.941,0,101545,48,25
6YkDR3jjseYHkv5GMeMUvJ,Mat Tahkoulhach Seri,Kader Japonais,9,1,4,365584,0.325,-7.832,0.723,0.0,0.0971,0.524,0.0683,169.412,0,206082,9,2
7rG7bLguSbbIjKU55wV4sm,Ngoul Lenas Sayi N'sitha,Kader Japonais,4,0,4,428278,0.455,-8.274,0.815,0.0,0.142,0.729,0.064,87.717,0,675344,12,1
4JQ6Qtvg0F9F1ZHgMGSlfm,Lemnam Eli Cheftah,Kader Japonais,11,0,4,275253,0.514,-7.696,0.72,8.73e-05,0.111,0.905,0.0462,167.83,0,36678,15,1
78hYKtlMlKNA0UMc17jyLn,Shourha For,Kader Japonais,5,0,4,317441,0.659,-9.308,0.748,0.000123,0.15,0.668,0.0739,139.949,0,95341,9,4
13wVT3oCpJy1xn0xxkq8ME,Kelmet Houbi,Kader Japonais,8,1,4,279981,0.449,-7.951,0.831,1.63e-05,0.109,0.798,0.0923,143.55,0,63105,151,18
6Xf9NjxguzKpSTiH42riLz,Plastek Raha Vide,Kader Japonais,10,0,4,380370,0.497,-7.54,0.749,0.0,0.175,0.754,0.074,175.647,0,493,4,1
4lLPyJjv2PjXtKRZ35sDR7,Nsatni O'khalatni,Kader Japonais,1,1,4,443773,0.672,-3.625,0.97,0.0363,0.256,0.912,0.0518,91.997,0,85381,16,2
39rE44a3QNx0pO6vMPJbyN,Teftni Darba Wahda,Kader Japonais,4,0,4,448853,0.37,-3.946,0.947,0.0162,0.542,0.863,0.0714,88.051,0,289,6,1
6g9jIHHSVieTEZeNKUCG8H,Edouha 3liya Djadarmiya,Kader Japonais,11,0,4,368186,0.37,-3.912,0.864,2.61e-05,0.26,0.747,0.0541,95.8,0,77,5,1
3PAicnL4uVXqCAknsgoxpo,Jour Aprés Jour,Kader Japonais,2,0,4,508453,0.604,-3.079,0.898,0.000333,0.118,0.958,0.0764,172.025,0,4797158,16,4
0nKQXmqBezw4k5NL2hR0bh,Rabi ya rabi yasidi,Cheikha Rimitti,9,1,4,421066,0.676,-4.955,0.674,0.0,0.0617,0.892,0.0537,114.673,0,17089,25,10
7dTJMpIDAuypjbCcYc3CND,El dzair,Cheikha Rimitti,11,1,4,394733,0.462,-6.201,0.814,2.66e-05,0.251,0.882,0.119,69.746,0,7290,125,75
1n0K1RwqFNWXkiR6GwZ49s,Rouh ya berani,Cheikha Rimitti,9,1,4,568706,0.329,-5.416,0.951,0.0,0.233,0.817,0.0725,173.354,0,21894,10,8
2VUZTClDGKviJamRlAMP5X,Fi guelbi wahdi,Cheikha Rimitti,6,1,4,387760,0.572,-9.638,0.593,0.000168,0.151,0.634,0.155,128.183,0,113543,94,39
1gAjnSGAcapcmoM2bTECTz,Salouni salouni,Cheikha Rimitti,0,1,4,440866,0.377,-4.478,0.898,0.000341,0.637,0.69,0.211,103.905,0,21375,11,7
51153y5YBaDhyGcKE0wi0a,N'ta goudami Moné DJ Remix - Rn'B Lounge Version,Cheikha Rimitti,1,1,4,219413,0.661,-10.922,0.77,4.27e-05,0.0747,0.533,0.094,104.935,0,262,5,5
5gtinKZCd92zhVk7pf3xZ7,Jorhi Ma Bra,Kader Japonais,2,0,4,357878,0.518,-5.722,0.88,1.95e-06,0.0931,0.851,0.0877,173.76,0,3390749,91,13
3taJvjbL6HcFq2ARriErLq,Mhabti Lik - Live,Kader Japonais,2,0,4,245144,0.331,-27.008,0.037,0.0,0.128,0.252,0.0492,147.641,0,19427348,12,3
1XQkPlkvKtMGOKDEScSyqG,El Khir M'raa,Cheikha Rimitti,8,1,4,287253,0.381,-6.096,0.86,0.0387,0.0882,0.39,0.164,107.108,0,16216,109,62
32TvfalZkTrKpuE3HtNFsS,MANI MAN,Cheikha Rimitti,1,1,3,374533,0.529,-0.51,0.814,0.0,0.0987,0.593,0.0302,110.419,0,67183,1074,486
30oxNpZReuKqORly6ZbTcC,KOUM OULA TALAG,Cheikha Rimitti,2,1,3,366973,0.392,-0.461,0.931,0.0,0.0921,0.823,0.259,98.669,0,885,786,367
4ATyXSAOzyw0KSpbTA8eXJ,OUAH YA OULD BLADI,Cheikha Rimitti,10,0,4,313533,0.314,-1.94,0.848,0.0,0.104,0.576,0.0405,66.778,0,18888,765,387
46RNaeoxfcKoDCM8aBKAOx,Dour El Ouahran,Cheikha Rimitti,11,0,4,245013,0.363,-4.852,0.834,0.00451,0.332,0.471,0.0671,104.214,0,3442,58,44
0iEN6VSACDsk8BwcZJtDp8,T'kelem El Barade,Cheikha Rimitti,9,0,4,354026,0.507,-5.747,0.807,0.0413,0.097,0.358,0.0956,104.951,0,1054,90,54
1VPbRXkz1PmYoZ70dod7zG,Ya Mohamed Ya Rassoul,Cheikha Rimitti,11,0,4,412360,0.458,-7.45,0.762,0.000833,0.241,0.418,0.0627,104.894,0,121,46,16
4o7ZGSLQAPaEVkCmmQulXO,Sinia Halouha,Cheikha Rimitti,2,1,4,443146,0.348,-9.471,0.674,0.051,0.115,0.204,0.0667,102.219,0,973,67,16
5w3znhQNuTqpWyInxbpHjR,Hatta L'ghadoua a Hbibi,Cheikha Rimitti,10,1,4,475373,0.448,-7.566,0.559,0.000666,0.45,0.595,0.095,89.769,0,676,28,11
1n8TzweMLZwxrZFNYqt0pt,Choufou Lamane Madare,Cheikha Rimitti,1,0,4,603920,0.472,-8.006,0.546,0.00147,0.226,0.45,0.0858,92.289,0,363,17,13
1M8fYQsaLqGJ7iRkaT5J4b,Lhamnoune,Cheikha Rimitti,10,1,4,447146,0.516,-8.316,0.552,0.000201,0.577,0.613,0.209,95.702,0,38,9,5
0Mca2VXRXI3KQqJRiuW2zK,Laarbi Ben Ammi,Cheikha Rimitti,7,0,4,483733,0.642,-7.29,0.689,6.53e-05,0.103,0.856,0.0715,125.326,0,43,45,22
2bkyiF6GJ5KpmRjr3tZavc,OSMAN,Cheikha Rimitti,10,1,3,274533,0.494,-1.448,0.855,0.0,0.117,0.788,0.0947,100.075,0,59490,647,329
2XT0qVeek9xE7EuhESvp3Y,KHALOUHOM,Cheikha Rimitti,1,1,4,330786,0.488,-1.251,0.959,2.44e-06,0.087,0.908,0.114,102.769,0,10000,601,305
17YDkFl2UF2kvMFrNXxSPP,Hina Ou Hina,Cheikha Rimitti,4,0,4,332360,0.44,-8.783,0.51,4.43e-05,0.154,0.438,0.0447,90.627,0,1112,111,49
0XI8KFPuRFXV0Rlgd8suNN,Likouani,Cheikha Rimitti,5,1,4,315906,0.56,-9.126,0.605,0.0021,0.115,0.78,0.0699,93.407,0,235,46,20
37yG96ZXGlinKNJLm8KsI0,Annaini Annaini,Cheikha Rimitti,9,1,4,407053,0.517,-4.69,0.882,0.0,0.419,0.773,0.0794,93.631,0,18817,44,23
57ak8A7UewgdF2PQQ83vmX,Ahabib El Khater,Cheikha Rimitti,4,1,4,410933,0.608,-4.953,0.792,1.7e-06,0.334,0.939,0.0428,133.625,0,47122,51,28
0bnPSXOqiNMKRJZQH5opqM,Rabi Ya Rabi Ya Sidi,Cheikha Rimitti,9,1,4,419066,0.675,-4.535,0.693,0.0,0.113,0.92,0.05,114.673,0,17089,16,10
0eLa7CZoFYNDZ7LNBLiX2S,Hahi Jate Hahi Jate,Cheikha Rimitti,9,1,4,392080,0.359,-4.271,0.92,0.0,0.0982,0.421,0.293,135.794,0,41452,46,22
5CPMVMJWBGfY7zJwyjZW4l,RASSOUL ALLAH,Cheikha Rimitti,6,1,4,341560,0.298,-0.835,0.931,0.0,0.227,0.831,0.383,65.378,0,303080,916,439
5CdgArvdyB88byuxGemuig,SAïDA,Cheikha Rimitti,6,1,4,411986,0.414,-1.275,0.971,0.0,0.327,0.781,0.27,91.398,0,595561,1053,413
3mFY9ugkDU5kAibhZWnhjr,Decidite Nedjbed Rohi - Live,Kader Japonais,2,0,4,418551,0.396,-20.002,0.348,0.0,0.318,0.609,0.269,83.987,0,32749455,19,4
4JFLU9GmEZcxVH1z3iBXOP,Oscar - Live,Kader Japonais,4,0,4,203536,0.342,-26.599,0.0668,3.3e-06,0.177,0.286,0.0509,134.122,0,2521219,0,0
5XDCjZU8AhY2cTzLp2mLVT,Ouallaftini,Cheikha Rimitti,9,1,4,375986,0.479,-6.741,0.722,6.47e-05,0.149,0.476,0.0522,99.286,0,3399,63,39
3FrWId72DQH5TMUgsAF6pZ,Skerna and Amara,Cheikha Rimitti,2,1,4,348666,0.593,-16.073,0.319,0.00186,0.141,0.61,0.287,97.123,0,4018,64,37
5diqH2X4SQ2EkiMeqBxxEm,Ha Ntiji Ha Ntiji,Cheikha Rimitti,8,0,4,290586,0.622,-15.786,0.395,8.15e-05,0.32,0.545,0.0726,97.035,0,1835,35,19
4JRpRZwWZAW0WAAH5a6HHX,Liyah a Liyah,Cheikha Rimitti,9,1,4,320573,0.574,-7.989,0.703,0.000112,0.0748,0.599,0.0808,94.255,0,5624,72,45
1SD4H1lMuAybaD2ULyzphg,Rah Glaïbi Andek,Cheikha Rimitti,8,1,4,324760,0.622,-10.055,0.465,0.000922,0.239,0.728,0.126,104.84,0,131,38,21
4I9UtlFIbJbZlsd1CWLTS9,Hina Ou Hina,Cheikha Rimitti,2,1,4,358306,0.412,-7.413,0.56,0.0,0.322,0.29,0.102,91.15,0,1112,111,49
3NZbmSSu3JQre4SjAx7MxZ,Ya Oulidiou Ankhaf Aalik,Cheikha Rimitti,9,1,4,417533,0.443,-5.467,0.819,0.0,0.16,0.685,0.0911,115.742,0,1213,25,14
0tzEf4wvajUzkoMiB2D63K,Haouli Ya Zerga,Cheikha Rimitti,5,1,4,263360,0.473,-6.248,0.838,0.0,0.388,0.736,0.0696,118.805,0,1431,57,28
76CISCAd0oFddtDS5b7Sen,Hamra Ou Baida,Cheikha Rimitti,1,1,4,255586,0.403,-5.522,0.786,0.0,0.294,0.453,0.048,99.907,0,1487,41,28
1cy01qyGQ16vM9YgO5vxt2,Sidi Bouabdella,Cheikha Rimitti,7,0,4,295493,0.272,-6.825,0.719,0.000257,0.28,0.319,0.0694,72.404,0,20943,43,33
64HPIeOWtiHqauBeA6IWu6,Saoutouni Nebra,Cheikha Rimitti,9,1,4,274226,0.552,-13.642,0.332,0.00572,0.391,0.418,0.286,96.318,0,59,60,31
5SWMqFCwhP4ig6B0EH7OWX,Ntiya Rouhi - Live,Kader Japonais,4,0,4,346345,0.546,-20.618,0.295,6.58e-05,0.689,0.651,0.0789,90.758,0,82985,0,0
6y4tkBRkawuMnatg1JIsnp,Manabrache,Cheikha Rimitti,0,1,4,323880,0.68,-3.855,0.852,2.93e-06,0.249,0.919,0.0743,131.692,0,13026,66,38
0jej84TamvzYzL4rVV8i2J,Fintahbibi,Cheikha Rimitti,8,0,4,380453,0.504,-4.389,0.947,0.0,0.15,0.708,0.28,142.193,0,3952,37,21
18RT4ZqfFUG1ii13FRGJIm,Malaha Gaad El Barah,Cheikha Rimitti,8,1,3,369120,0.262,-6.06,0.795,4.38e-05,0.286,0.292,0.0884,201.688,0,1903,50,33
3FB8KKgvxDtPIlbHj09JJj,Rayi Ha Rayi,Cheikha Rimitti,9,0,4,291853,0.295,-5.862,0.739,0.0,0.33,0.35,0.0886,78.928,0,2396,89,50
6J3uaxDpqsI31XMQm8PYkD,Touche mami touche,Cheikha Rimitti,9,0,4,284546,0.379,-5.648,0.865,0.0,0.226,0.576,0.061,101.915,0,71366,252,126
7GLfItUQBZj3pvpxelOwKM,Choufou Laman Ma Dare,Cheikha Rimitti,9,1,4,606546,0.405,-7.633,0.577,0.0,0.126,0.439,0.097,94.081,0,3875,43,22
4MXADb2O17Alo0yvb0Jsjc,El Mahmoune Yebki,Cheikha Rimitti,7,1,4,447106,0.553,-6.813,0.633,0.0,0.429,0.537,0.224,95.574,0,48,67,43
6GEAJ5VP4Zf99kxs319okh,Hakka L'khair Ioualli,Cheikha Rimitti,8,1,4,345573,0.457,-12.263,0.489,0.252,0.0773,0.679,0.32,182.451,0,5954,50,33
1B5JxruW4xJjLsvViL2dyq,Dzouesi Ou Kilini,Cheikha Rimitti,8,1,4,395693,0.635,-12.334,0.487,0.0496,0.0684,0.833,0.455,123.622,0,2183,37,21
3YgeO4rzRTXZszdofDb3hD,El Dzair,Cheikha Rimitti,11,1,4,392733,0.478,-5.717,0.825,1.21e-05,0.2,0.886,0.12,70.877,0,7290,125,75
5rbpxmKUnoqqui5fVzhayk,Ghir El Baroud,Cheikha Rimitti,1,1,4,385240,0.541,-6.345,0.854,0.0896,0.343,0.962,0.0536,94.138,0,1034918,424,180
7IDoUNxtalSXE5PJX7oJoV,Hak Hak,Cheikha Rimitti,6,1,4,411773,0.526,-8.06,0.842,0.000119,0.412,0.789,0.107,91.631,0,947635,1123,531
2gQvS6yw891fwPGlswWHSC,Hya B'ghate Sahra,Cheikha Rimitti,1,1,4,380280,0.34,-5.118,0.764,0.000574,0.225,0.591,0.105,138.788,0,11765,148,66
5GXvgqmr1rYZwIWUGcveno,Nakhla,Cheikha Rimitti,1,1,4,376786,0.675,-3.766,0.843,0.0,0.0588,0.817,0.0394,96.001,0,2847,2657,1044
5Vcv3Z73TuHlmzo1YmMMdL,Nouar,Cheikha Rimitti,6,0,4,377026,0.655,-4.188,0.76,3.63e-05,0.119,0.822,0.0322,96.006,0,17158324,12780,4225
30Ufd2L0IUkoxs2l1wqeh0,A Larbi Ya Ben Ammi,Cheikha Rimitti,10,1,4,485440,0.654,-6.341,0.751,0.0,0.246,0.763,0.127,125.738,0,2870,41,29
6gvuSpDO94vlVQkkKEWfwG,N'ta goudami M.K. Hot Remix - Instrumental,Cheikha Rimitti,11,1,4,554813,0.619,-18.883,0.806,0.866,0.652,0.0363,0.366,125.921,0,215,6,6
7Fi8CtVPpJf3EtqdYGKwSA,Mami Mami - Live,Kader Japonais,2,0,4,584016,0.656,-20.958,0.334,0.00242,0.161,0.799,0.0432,97.939,0,1625,3,3
2FEcYCTXh1pFZ1O5nWkc1B,N'ta goudami M.K. Hot Remix - Extented Version,Cheikha Rimitti,11,1,3,554813,0.447,-17.91,0.751,0.000183,0.593,0.119,0.267,188.103,0,176,8,8
6SZ9UfEaEM0J75W0vOJw4e,N'ta goudami - Radio Edit,Cheikha Rimitti,10,0,4,222066,0.672,-14.591,0.673,0.0,0.0704,0.909,0.0517,96.001,0,6095877,19,11
1pbaTiCAiThr1NeNTk9Kjq,Tal Ghyabek - Live,Kader Japonais,10,0,3,334701,0.455,-24.326,0.205,0.0358,0.215,0.648,0.0473,128.274,0,28465,12,3
6w405GAx211H1SpwgSjVJx,Ya ndiri,Cheikha Rimitti,2,1,4,288880,0.611,-13.459,0.388,0.00108,0.231,0.645,0.148,96.559,0,152,7,5
00Hp8lLQMMDlh6VfHMqGbm,Skerna ande amara,Cheikha Rimitti,11,0,4,347880,0.599,-14.343,0.294,0.00521,0.158,0.637,0.377,96.716,0,4018,12,7
7wuf70ByKKeb3uGsxTk0QL,Ktelni leghram,Cheikha Rimitti,0,1,4,309666,0.545,-12.295,0.324,0.000201,0.185,0.917,0.395,92.951,0,121,13,6
0ugDRiWGn3gV127SU1YTuK,Nakhla,Cheikha Rimitti,0,0,4,446098,0.596,-8.333,0.693,0.0067,0.0825,0.436,0.0722,99.568,0,2847,2657,1044
6ghqd4mJ4vKsXcEDCFijRY,Latgoul nsitek,Cheikha Rimitti,0,1,4,321586,0.658,-11.272,0.368,0.00215,0.181,0.793,0.201,104.536,0,135,12,10
3HpO2XwlWbP5GWjvPuhZNG,Chakfouni nebra,Cheikha Rimitti,6,0,4,273293,0.495,-18.154,0.214,0.065,0.171,0.309,0.364,90.331,0,355,11,8
4wEGeeSCR4SWCWEklgc0Sh,L'kair iouelli,Cheikha Rimitti,8,1,4,339386,0.54,-16.173,0.357,0.255,0.086,0.694,0.23,90.322,0,364,12,10
7du3psnsJf3PksQtbQukVF,Rassoul Allah,Cheikha Rimitti,1,1,4,378306,0.716,-8.222,0.733,0.0,0.0815,0.881,0.0315,96.02,0,303080,916,439
2jWhvM36jLgO4yF4aHrlOs,Osman,Cheikha Rimitti,1,1,4,332826,0.637,-8.672,0.76,2.1e-06,0.0634,0.947,0.0581,102.807,0,59490,647,329
2UZBeTJcXUZzGP56N8psZp,Wah Ya weld Bladi,Cheikha Rimitti,10,1,3,278133,0.499,-7.98,0.614,0.0,0.0733,0.832,0.163,200.642,0,153,6,6
5F2GBd9Pcc7ItCWqLNil5U,Koum wela tellag,Cheikha Rimitti,10,0,4,314546,0.595,-8.677,0.615,4.95e-06,0.0896,0.62,0.0352,68.796,0,37,6,5
63uUbrhmn3RhKsb9KXDx0Q,Mani Man,Cheikha Rimitti,2,1,3,367973,0.499,-8.357,0.703,0.0,0.114,0.884,0.173,106.88,0,67183,1074,486
5iyhm82kO4pfnSv94vPx5K,Ya Liyam,Kader Japonais,9,0,3,99527,0.466,-6.321,0.757,0.000322,0.211,0.738,0.135,206.878,0,36058,51,6
7eESvmd0HcgtfZYbIdAcP6,Hak hak,Cheikha Rimitti,10,0,4,405280,0.583,-4.004,0.647,0.0,0.157,0.136,0.0365,95.736,0,947635,1123,531
4Sb2N1RrYSnBxqAixDuQgz,Saïda,Cheikha Rimitti,6,1,4,411986,0.403,-1.263,0.972,0.0,0.323,0.779,0.264,89.439,0,595561,1053,413
6su2kZxJSKtwHKMjM6V2ST,Mani man,Cheikha Rimitti,1,1,3,374533,0.537,-0.502,0.815,0.0,0.1,0.577,0.0302,110.391,0,67183,1074,486
6f72QdDgVIH721fmxRWbeH,M'rahba,Cheikha Rimitti,4,0,3,362000,0.686,-7.551,0.914,3.28e-06,0.286,0.639,0.0546,105.018,0,11824,113,73
7dbguNVMJVskV2AaHxc85a,Rani Alla M'rida,Cheikha Rimitti,10,0,4,392400,0.412,-6.593,0.686,0.000829,0.128,0.403,0.0611,91.211,0,12372,519,262
2MchiBejhIdtV6R2x454OO,MAHEYNI MAHEYNI,Cheikha Rimitti,10,1,4,366800,0.361,-4.856,0.951,2.5e-05,0.392,0.785,0.169,129.052,0,5103,595,325
77wJ7JcvE0652RpoLrJP6k,Lila blila,Cheikha Rimitti,6,0,4,506946,0.305,-3.901,0.954,8.01e-05,0.183,0.817,0.154,172.194,0,39535,5,5
1wfiRp5Icwmiow0l7geWSv,El Alia n' batou Ahna,Cheikha Rimitti,1,1,4,420240,0.541,-6.452,0.774,0.00317,0.0805,0.686,0.0698,96.636,0,25773,1,1
0Juk2pRXvwbkfQaKdQF1xn,"C'est fini, j'en ai marre",Cheikha Rimitti,1,1,4,370213,0.319,-6.286,0.774,5.42e-05,0.349,0.476,0.0822,192.278,0,209120,586,259
7E1osJLZ0yNKP8OxvtRsj1,Introduction,Cheikha Rimitti,10,0,4,158689,0.703,-9.165,0.567,0.926,0.103,0.716,0.0418,99.07,0,1951,14,6
2g9nuEvoIfgxjBiKVdw2mf,Jani el hob,Cheikha Rimitti,9,1,4,395000,0.548,-7.754,0.879,0.00112,0.165,0.78,0.0499,192.027,0,160468,386,205
745Nf0dowOw5InAwKjuS9v,Nouar,Cheikha Rimitti,10,0,4,553978,0.514,-8.943,0.724,0.0128,0.173,0.275,0.219,97.432,0,17158324,12780,4225
1rxG997VDQ2Loj1QmOYD0B,Instrumental - Live,Kader Japonais,5,1,3,189189,0.619,-20.856,0.346,0.00463,0.277,0.688,0.0614,112.587,0,5486,1,1
27Q9iKENmZS1Nlj1MJzejh,Kijani,Cheikha Rimitti,1,1,4,341346,0.715,-8.601,0.692,1.77e-06,0.315,0.688,0.0598,90.056,0,25658,285,162
6pc5HNdjgWMZ5JqQRxl7DI,Koum oula talag,Cheikha Rimitti,2,1,4,366973,0.446,-0.465,0.925,0.0,0.0901,0.82,0.221,131.608,0,885,786,367
1mVK1AWwf2co8NbS2xN86S,Matahagrouhach,Cheikha Rimitti,1,1,4,298146,0.67,-7.466,0.753,3.44e-05,0.0728,0.966,0.0471,81.989,0,25841,314,185
40MKyRHD3rOBqpbdK4XfvC,Bla Bik - Live,Kader Japonais,2,0,4,392125,0.55,-22.159,0.265,0.0,0.258,0.569,0.0719,103.98,0,11571,4,3
3lq4Z0J3bPxPxhu8lMaOWo,Sanawate Dayaa - Live,Kader Japonais,0,0,4,326359,0.371,-23.017,0.203,1.29e-05,0.188,0.649,0.0782,89.066,0,32904,2,1
4MzyazyImd4pFXdVGDa3Ov,Jours Après Jours - Live,Kader Japonais,2,0,4,214981,0.327,-22.802,0.224,0.0,0.0963,0.367,0.174,180.226,0,363014,1,1
6jPJXnbMvhHgAWfEuIa0iY,Dabri,Cheikha Rimitti,10,0,4,278093,0.73,-8.374,0.753,0.0,0.047,0.943,0.0682,98.031,0,106537,695,332
3DaVsyR5cVUCGKbnxxmkWl,Rassoul allah,Cheikha Rimitti,6,1,4,341560,0.42,-0.842,0.933,0.0,0.268,0.837,0.32,63.629,0,303080,916,439
6JeyoEmxEs7bUN7QmNX4bQ,Khalouhom,Cheikha Rimitti,1,1,4,330786,0.509,-1.259,0.955,1.2e-06,0.0845,0.917,0.103,102.894,0,10000,601,305
4TjQSE1USiiMDkRaCJpoFr,Osman,Cheikha Rimitti,10,1,3,274533,0.486,-1.461,0.86,0.0,0.101,0.773,0.0904,100.691,0,59490,647,329
5OycPfW1KRzOV9Z8e0LY4b,Ouah ya ould bladi,Cheikha Rimitti,10,0,4,313533,0.448,-1.928,0.835,0.0,0.102,0.61,0.0342,137.379,0,18888,765,387
6NywrxhjJZV5g9dAi4waKr,Bla bik - Live,Kader Japonais,2,0,4,420160,0.523,-7.546,0.811,1.89e-06,0.592,0.416,0.191,101.748,0,11571,4,3
2JBMrhb8MoKsQhis1CXksy,Choufou fiya masar - Live,Kader Japonais,6,0,4,227200,0.469,-6.993,0.733,2.74e-05,0.0834,0.898,0.0902,179.587,0,3114,54,1
3vMv7pu3gtTUKhR8hCzGy7,ديلالا,Cheikha Rimitti,9,1,4,328040,0.448,-7.324,0.722,0.0,0.126,0.643,0.236,145.014,0,1113987,1,1
