id,name,main_artist,key,mode,time_signature,duration_ms_x,danceability,loudness,energy,instrumentalness,liveness,valence,speechiness,tempo,popularity,youtube_views
2LYy8hDExX3kgWqA681RTS,kol ouahd ylaab,Dahmane El Harrachi,10,0,4,311213,0.725,-8.616,0.608,0.00387,0.0863,0.853,0.0766,120.525,1,3233
6e2lXPjB7o8leigravpcjG,Amana,Naima Dziria,9,0,4,182276,0.631,-6.085,0.815,4.37e-05,0.905,0.745,0.0413,106.073,1,1155234
5RQfVy1YNZiJ0ADjFfEvml,Yataire el kofz el masjoune,Dahmane El Harrachi,1,1,3,476186,0.426,-12.536,0.489,0.00147,0.114,0.943,0.0597,167.771,1,3908
7a0vnIIrtvtWFkUFYGvDqR,Ezzoukh ma izid fi rijla,Dahmane El Harrachi,1,0,4,377453,0.532,-9.048,0.581,0.0635,0.103,0.894,0.061,159.068,1,4004
2AUW4jUJdE2xMkjp8xTm9T,Ib aalikoum,Cheikh el Hasnaoui,8,1,4,148813,0.667,-7.502,0.658,0.000192,0.175,0.891,0.12,60.855,1,10883
7oL3cWVvACrbJAWWh6TT96,Tab el galb dwak,Naima Dziria,10,0,3,173066,0.85,-6.425,0.737,0.00997,0.126,0.826,0.0496,135.008,1,11151
4ViAb0RtTaC1KE1JNja8W1,Istikhbar àarak,Naima Dziria,0,1,5,450792,0.361,-10.483,0.358,2.05e-05,0.0828,0.584,0.0402,144.633,1,14886
0n5h5JAzZiXKMoqqvU86y0,Welfi meriem,Naima Dziria,9,1,4,288360,0.762,-6.261,0.644,0.00415,0.314,0.756,0.0734,149.926,1,44305
2e40q2xthmstz0Ui7hQR7O,Mhani Azzine,Naima Dziria,5,0,4,108576,0.658,-10.41,0.843,0.0198,0.629,0.894,0.0469,114.95,1,382
3QTuKzWv6b8YDfmnhD0ZU5,بيدا mon amour,Kamel Messaoudi,10,0,4,340360,0.542,-5.27,0.803,0.0,0.801,0.705,0.121,80.812,0,444440
38mfQP1SnHwUyiJwh4oRae,راحو مقدار,Kamel Messaoudi,11,0,4,338306,0.437,-4.962,0.686,3.36e-05,0.183,0.822,0.0295,140.203,0,52805
38mfQP1SnHwUyiJwh4oRae,راحو مقدار,Kamel Messaoudi,11,0,4,338306,0.437,-4.962,0.686,3.36e-05,0.183,0.822,0.0295,140.203,0,52805
0rnvUOYnG9Hl6tEecxUNmU,Ahlefte bimine akbir,Kamel Messaoudi,2,1,3,332466,0.343,-8.741,0.592,0.093,0.0815,0.748,0.0459,179.793,0,1536
5qCd4YAqgb7tjPzdh4j62G,Sobhane Allah ya l'tif,Kamel Messaoudi,10,0,3,903400,0.705,-11.463,0.435,0.627,0.128,0.538,0.0457,102.656,0,962
5qCd4YAqgb7tjPzdh4j62G,Sobhane Allah ya l'tif,Kamel Messaoudi,10,0,3,903400,0.705,-11.463,0.435,0.627,0.128,0.538,0.0457,102.656,0,962
5cjBR3B0NDKRZrfuTox0fs,Elli Heb Slahou,Kamel Messaoudi,7,0,4,363973,0.653,-10.411,0.483,6.62e-06,0.428,0.891,0.034,101.708,0,552058
5zagkOe3y8EhWmkxH2JnsM,انا مازيل,Kamel Messaoudi,10,1,3,287266,0.517,-5.004,0.792,2.06e-05,0.128,0.705,0.336,195.067,0,2444693
7Jw6x9VHpYgga9NqB02X6b,Hadik El Ghamza,Kamel Messaoudi,2,1,4,361560,0.475,-11.601,0.454,2.7e-05,0.12,0.685,0.097,103.334,0,146228
5zagkOe3y8EhWmkxH2JnsM,انا مازيل,Kamel Messaoudi,10,1,3,287266,0.517,-5.004,0.792,2.06e-05,0.128,0.705,0.336,195.067,0,2444693
12uChYtzwG4JdRBLhmBSRU,الحب نددير,Kamel Messaoudi,6,0,4,362138,0.593,-11.106,0.453,0.0,0.186,0.528,0.0423,156.264,0,663908
1dN67BJaU49XeQkqOv9KCe,مني ديرهان,Kamel Messaoudi,11,0,4,250613,0.64,-11.416,0.559,0.000159,0.124,0.914,0.0415,91.387,0,85514
1M5HRwRmRxySiqRHQF2hIS,Ahsabtek men ahle alkhir,Kamel Messaoudi,2,1,4,453613,0.588,-11.096,0.524,0.00319,0.102,0.885,0.0354,111.653,0,2813
3qtEI0M85NeBVyjoFHUADf,Algérie mon beau pays,Kamel Messaoudi,2,0,4,247533,0.422,-12.627,0.282,1.3e-05,0.139,0.485,0.0436,89.667,0,3452190
1728aWhfIKUwDGt50Za63a,السير اناكر ليسميسان,Kamel Messaoudi,2,1,3,308098,0.388,-5.548,0.694,0.000238,0.185,0.721,0.0351,75.698,0,19189
3QTuKzWv6b8YDfmnhD0ZU5,بيدا mon amour,Kamel Messaoudi,10,0,4,340360,0.542,-5.27,0.803,0.0,0.801,0.705,0.121,80.812,0,444440
3qtEI0M85NeBVyjoFHUADf,Algérie mon beau pays,Kamel Messaoudi,2,0,4,247533,0.422,-12.627,0.282,1.3e-05,0.139,0.485,0.0436,89.667,0,3452190
73MiAM2yVDxDhW7s6YTyda,سير أ يليو,Kamel Messaoudi,0,1,3,291693,0.434,-7.649,0.653,0.00011,0.146,0.964,0.0475,80.499,0,85514
12uChYtzwG4JdRBLhmBSRU,الحب نددير,Kamel Messaoudi,6,0,4,362138,0.593,-11.106,0.453,0.0,0.186,0.528,0.0423,156.264,0,663908
1dN67BJaU49XeQkqOv9KCe,مني ديرهان,Kamel Messaoudi,11,0,4,250613,0.64,-11.416,0.559,0.000159,0.124,0.914,0.0415,91.387,0,85514
62ugU4WBi6nSU6VThfvZX7,Ya rayeh,Kamel Messaoudi,2,1,4,184826,0.656,-2.521,0.819,0.0,0.408,0.85,0.0382,102.713,0,2444693
5ZzLqjkwcmIz46a6n8jEVi,Kifeche rah kfeche atbedel,Kamel Messaoudi,2,0,4,410720,0.557,-9.575,0.527,0.000854,0.349,0.667,0.0427,107.97,0,190
4XxLDclprmAcLOdD1mACex,Ana b Jefak,Kamel Messaoudi,9,0,4,910040,0.574,-9.641,0.392,0.0,0.118,0.587,0.0865,119.354,0,44628
1728aWhfIKUwDGt50Za63a,السير اناكر ليسميسان,Kamel Messaoudi,2,1,3,308098,0.388,-5.548,0.694,0.000238,0.185,0.721,0.0351,75.698,0,19189
0ov2sYVMmkTK3YwCuHAReQ,وهران روحي يا ورهان,Kamel Messaoudi,0,1,4,327666,0.453,-13.202,0.497,5.99e-05,0.116,0.847,0.0349,95.509,0,34690
0ov2sYVMmkTK3YwCuHAReQ,وهران روحي يا ورهان,Kamel Messaoudi,0,1,4,327666,0.453,-13.202,0.497,5.99e-05,0.116,0.847,0.0349,95.509,0,34690
6PyYmTjPuJccXgYOn9Ehkc,Ma Ikoun Illa Khatrek,Kamel Messaoudi,11,0,4,375426,0.519,-16.197,0.276,0.00452,0.174,0.659,0.0844,97.539,0,19810
0vSfFqt5wWQKwp5QNpiiHu,Youm l khmisse,Kamel Messaoudi,2,1,3,882066,0.515,-11.419,0.223,0.000211,0.127,0.847,0.0527,113.287,0,2148918
1gbZuqivhmkPz51vxDMyEc,Sir anaker lehssane,Kamel Messaoudi,5,1,4,723960,0.484,-3.229,0.732,9.17e-06,0.34,0.632,0.0327,97.523,0,505
4n7YbwcVlEBO4neYDtOszu,El bareh,Kamel Messaoudi,2,1,4,308933,0.23,-0.145,0.762,0.00146,0.128,0.605,0.0415,86.251,0,195390
1rdCLCECRZ1oPCTp3pZ6wg,Ya soura jmila,Kamel Messaoudi,2,1,3,344826,0.377,-2.855,0.734,0.0093,0.334,0.959,0.0872,156.539,0,338557
3qewMtOeBY3mBEbqHjlSHc,كولو الزينت العاصم,Kamel Messaoudi,3,1,4,310933,0.635,-7.076,0.455,0.0308,0.248,0.736,0.0364,108.936,0,226720
7tB7xkLhlwIagwflvNC3HL,Ya M'hamed,Kamel Messaoudi,2,1,4,563426,0.579,-6.403,0.49,0.0,0.0572,0.653,0.0313,148.742,0,2444693
6KlKwFTSxpn4DEPTezPzcI,Ya bnel ouerchan,Kamel Messaoudi,2,0,3,352680,0.543,-2.002,0.613,0.00511,0.257,0.715,0.0601,148.247,0,338557
73MiAM2yVDxDhW7s6YTyda,سير أ يليو,Kamel Messaoudi,0,1,3,291693,0.434,-7.649,0.653,0.00011,0.146,0.964,0.0475,80.499,0,85514
3xBpUd8D1FMpAcsqiKRB8H,Kif amali ouhilt,Kamel Messaoudi,3,0,3,282200,0.505,-9.201,0.374,0.00318,0.134,0.928,0.0747,170.126,0,2934996
2YKLaYtWTilIaFzUMWAifZ,Ya di Allah,Kamel Messaoudi,1,1,3,1075466,0.54,-6.024,0.679,0.0104,0.582,0.596,0.0353,120.92,0,2750
2YKLaYtWTilIaFzUMWAifZ,Ya di Allah,Kamel Messaoudi,1,1,3,1075466,0.54,-6.024,0.679,0.0104,0.582,0.596,0.0353,120.92,0,2750
68C2JuQU2zXqfyGO8hGOI4,Ya oulfi Meryem,Kamel Messaoudi,1,1,4,890613,0.558,-10.549,0.408,0.439,0.172,0.513,0.0495,91.495,0,17523
68C2JuQU2zXqfyGO8hGOI4,Ya oulfi Meryem,Kamel Messaoudi,1,1,4,890613,0.558,-10.549,0.408,0.439,0.172,0.513,0.0495,91.495,0,17523
5U8J8vw2IXHOrSFoPGFzJM,Bahja Bidha,Kamel Messaoudi,11,0,4,357306,0.645,-12.435,0.331,0.0,0.168,0.712,0.0462,101.438,0,523101
322GY1xcQstYulA6dwSQm2,Ya el ghalet,Kamel Messaoudi,2,1,4,429693,0.522,-4.432,0.565,0.000413,0.136,0.761,0.0384,113.637,0,17523
47JMsaQ3ZkzYu5tQBs8c49,Ya hasra al l'ghram,Kamel Messaoudi,10,0,3,508080,0.481,-6.101,0.543,0.000189,0.122,0.86,0.0504,126.892,0,2255
3wtOVbVHL9WTPIsn8FHldf,Sir anaker lehssane,Kamel Messaoudi,2,1,3,308098,0.388,-5.548,0.694,0.000238,0.185,0.721,0.0351,75.698,0,505
6iPLIXHeSH1ZSQiqprTTvP,Rah Ellil,Kamel Messaoudi,5,1,4,374800,0.611,-14.178,0.505,0.0217,0.128,0.968,0.0411,100.976,0,2148918
2i86bmyWNkcrA57hPXDPcn,Ache Dani,Kamel Messaoudi,1,1,4,356653,0.568,-8.354,0.426,0.0346,0.105,0.461,0.0316,97.629,0,44628
4XxLDclprmAcLOdD1mACex,Ana b Jefak,Kamel Messaoudi,9,0,4,910040,0.574,-9.641,0.392,0.0,0.118,0.587,0.0865,119.354,0,44628
2OffCyqORgbP3fCh2QvBWb,Elli Yebki,Kamel Messaoudi,2,1,4,295160,0.583,-3.262,0.75,0.000454,0.361,0.872,0.0328,101.645,0,136537
0OZsSoCJluibsnWFiyfRwp,La tesmaa ghir koub ouara,Abdelkader Chaou,7,1,4,1051820,0.567,-10.255,0.432,6.21e-05,0.0762,0.796,0.0403,115.699,0,13
4ifcbdued1iVXaGARUNscV,دانيال دارجا,Kamel Messaoudi,10,0,3,350449,0.779,-18.959,0.303,0.00087,0.0649,0.966,0.0653,154.088,0,85514
0fnoj06z7F15HQ5DYVGY0V,Ya ferket deyar el andalous,Abdelkader Chaou,4,0,4,312350,0.526,-8.916,0.497,0.000279,0.171,0.922,0.0323,123.751,0,63
7mikOFxS3laafXUqyTQzqn,Sadrak,Naima Dziria,4,0,4,149582,0.538,-12.439,0.578,0.0,0.368,0.705,0.0502,113.872,0,544854
2SyQoMuX3JMuoWvEZ5RUMi,Ach idir,Naima Dziria,0,1,4,149908,0.349,-6.376,0.882,1.18e-05,0.424,0.838,0.08,80.102,0,680
6CYJtC8p5aJzqFFvx8FVS6,Chehlate ayali,Naima Dziria,9,0,4,477727,0.385,-8.317,0.526,6.95e-06,0.534,0.284,0.0378,93.989,0,14366
7iTaGyHnwYQDngC4Idunbd,Baâd el achera tebane enes,Naima Dziria,5,0,4,323871,0.672,-7.16,0.86,4.34e-06,0.254,0.741,0.0487,127.959,0,1685
59baIFnwodHScmEnZTL02T,Ya mahboub kalbi,Naima Dziria,9,0,4,419956,0.63,-8.719,0.705,5.79e-06,0.0661,0.876,0.0317,98.028,0,102416
7HZ6KbU0jQrbPv9rxnMRuw,Mazalni koulya,Naima Dziria,7,0,4,331255,0.529,-9.819,0.672,0.0,0.0426,0.895,0.048,97.997,0,191
4vm0acPitwO125amU63W2g,Saâd eli khayini,Naima Dziria,5,0,4,286580,0.743,-7.47,0.758,2.97e-06,0.0519,0.807,0.0385,102.037,0,904
5U2yJmQidYLqgkMJMr218Y,Istikhbar aaraf,Naima Dziria,0,1,4,450327,0.396,-10.487,0.354,1.49e-05,0.0754,0.623,0.0409,123.187,0,1140
2ysbDW2XfglQ9FXcccYIJa,Ana nhab el jamal,Naima Dziria,9,0,3,253979,0.609,-10.099,0.658,3.43e-05,0.0782,0.8,0.0355,145.541,0,23635
5jiIra9uE2AIMvgYIN1VV0,Aheki ou ghrami,Naima Dziria,7,0,3,153391,0.473,-8.316,0.801,1.28e-06,0.387,0.673,0.101,91.279,0,621
0L3oBz1jgzHE9J6cHuB0XK,Wine chouftou habibi,Naima Dziria,2,1,4,406534,0.637,-7.891,0.793,0.0,0.0362,0.819,0.0386,97.962,0,516
7nOYGqVlSv3SaaZWjWvdAT,Aardouni zouj sbaya,Naima Dziria,0,1,3,383454,0.467,-9.838,0.727,2.25e-06,0.639,0.429,0.0684,145.429,0,1990
474iYfa4U4jaSJHlmVTwNQ,Saj lajaaf saf,Naima Dziria,0,1,3,247664,0.541,-8.92,0.863,0.0,0.348,0.945,0.043,153.005,0,299
3FlSuWsdkc4Axl4kzzXOnh,Ntouma chhoudi,Naima Dziria,9,0,4,225419,0.313,-7.682,0.913,0.0,0.352,0.884,0.0776,102.092,0,535
2xJH8OLi0p4Amcpok6Z0kQ,Sidi rached,Naima Dziria,2,0,4,195512,0.353,-6.943,0.905,0.0,0.397,0.826,0.0879,117.814,0,372
3tHKpBd49QOZofZ5Q3xwcw,Baghi yeksi martou,Naima Dziria,9,0,4,350064,0.669,-9.899,0.71,0.000906,0.0666,0.723,0.0371,105.913,0,868
0foBeebxfdMgqzrEiMoRnl,Esignal,Naima Dziria,10,0,4,255047,0.62,-9.271,0.871,0.00212,0.436,0.949,0.0615,109.938,0,335
7eSRPitXIJ8o3BW5wl61KT,Talagni,Naima Dziria,5,0,4,134072,0.601,-8.898,0.888,0.0255,0.343,0.908,0.0756,109.867,0,1445547
1Y977fWlrDrEvTdi5NKAjz,Ha chaoui khouya,Naima Dziria,8,0,4,305063,0.678,-8.63,0.865,0.00247,0.0442,0.963,0.0377,110.894,0,366
6sRto59PGD0HPMTJAjLupa,Sgair,Naima Dziria,10,1,4,260063,0.661,-9.949,0.765,0.000138,0.235,0.933,0.0686,114.016,0,12237
3Re5b711lOeeuJiilUi2bI,El kaima,Naima Dziria,1,1,4,170062,0.413,-9.267,0.822,5.42e-05,0.335,0.834,0.156,126.344,0,260
0lZTIkKY815eYhjPdleNfk,Instrum,Naima Dziria,5,0,4,108622,0.663,-10.451,0.858,0.0239,0.379,0.945,0.0509,114.934,0,13149
1HrjUF01ay4iuJf3vf8qbA,Rouh rouh,Naima Dziria,9,0,4,214087,0.537,-8.867,0.88,7.97e-05,0.269,0.86,0.142,140.443,0,274
5c6XY5IF4XHxGDk5i1ozy7,Ya ghriba,Naima Dziria,0,1,4,112570,0.48,-4.94,0.826,0.0026,0.632,0.891,0.141,120.405,0,638
1SaUJzYX7WTrkvu1jFenRf,Atahlou,Naima Dziria,0,1,4,225976,0.565,-6.169,0.723,5.31e-06,0.353,0.907,0.0473,105.185,0,1155234
1q8zJfgItwVq6OlX1izA3W,Aatani rabi,Naima Dziria,0,1,4,81734,0.464,-5.102,0.68,0.0,0.952,0.946,0.0548,92.261,0,155
1NTaqdpTgVIbKuq3OuIy2Y,Kol men chaf ghezzali / Ya kouma sallou - Enchainer,Abdelkader Chaou,0,1,4,779158,0.54,-9.495,0.467,0.00266,0.0668,0.918,0.0535,106.41,0,1891
4iEBoqBDYocSokPz2EdoDh,Tabaa kalbou win edah,Abdelkader Chaou,7,1,4,694260,0.562,-9.865,0.436,4.14e-05,0.0926,0.738,0.0498,112.045,0,1703
0R0dpXOXWFoCUgwKs07var,Ya khalak lecheyaa,Abdelkader Chaou,7,1,4,935057,0.558,-10.322,0.439,7.96e-05,0.0993,0.799,0.0561,110.217,0,127
2UHxExLGQHMVLpG4Jn86pf,Had el charraf / Djoud berdak ya ghezali / Zarni el habib - Enchainer,Abdelkader Chaou,4,0,4,958332,0.572,-11.726,0.417,0.000142,0.214,0.848,0.0522,117.992,0,121
1w1Ur7rHCXw8fAzOBObmlG,Ya rab el ibad / A rassoul allah - Enchainer,Abdelkader Chaou,7,1,4,807632,0.568,-9.601,0.466,1.13e-05,0.211,0.861,0.0763,105.805,0,436
0Qx9lLcL5NgocW5G2pqn3v,Ya liyam / Hya naawlou - Enchainer,Abdelkader Chaou,9,0,4,902769,0.555,-10.403,0.439,0.000122,0.0672,0.843,0.0611,138.674,0,57
6GQHJRNFhWSr6kiFsflDpF,Tallet bi siddi / Mel habibi malou - Enchainer,Abdelkader Chaou,7,1,4,962773,0.52,-8.285,0.495,2.79e-05,0.0697,0.809,0.0622,115.024,0,231
0csk4JP5FGKtVUH5zTbbW6,Selam ya liyam / Dani ya nadim - Enchainer,Abdelkader Chaou,9,0,4,1026433,0.523,-8.414,0.484,0.0,0.155,0.706,0.0666,118.136,0,125
2qJ3mbebdJtNh7diCsD7mg,Adji ya rassi / Mahla el charef - Enchainer,Abdelkader Chaou,7,1,4,1404686,0.527,-8.301,0.481,4.64e-06,0.128,0.735,0.0617,111.538,0,192
7aZSNhKWk0ARRzPGGc4JZg,Yali mawloaa belhob / Lah lem nazoul - Enchainer,Abdelkader Chaou,0,1,4,562838,0.501,-8.719,0.484,5.35e-05,0.121,0.812,0.0463,115.478,0,2359
4kyMZpOdavNJIXYlmdnxHE,Ghitena men fedhlou / Achki wa gherami - Enchainer,Abdelkader Chaou,7,1,4,1656507,0.514,-9.868,0.364,0.000164,0.106,0.606,0.0482,102.104,0,30
5yAltnht2les7HkDHs39No,El khezna eseghira / Lakitoha fi tawafi - Enchainer,Abdelkader Chaou,0,1,4,1249441,0.52,-7.56,0.518,4.63e-05,0.103,0.833,0.0831,111.131,0,145
4k4qLB1r9439ERjoAcihZf,Aazizi aaliya sidi rassoul allah,Abdelkader Chaou,0,1,4,874415,0.451,-4.09,0.603,0.0043,0.106,0.753,0.0326,144.01,0,126
0o9pspBbMzgbqMfRgJLc6V,Esteghfar ya abdi ou toub lillah / Ah ya moulay ya allah - Enchainer,Abdelkader Chaou,9,0,3,982521,0.537,-9.504,0.392,6.87e-06,0.139,0.801,0.0958,104.647,0,234
4s9BbOpqHf711cmBOHqup1,Djani bechar / Echedda fel allah - Enchainer,Abdelkader Chaou,7,1,4,1051772,0.553,-10.252,0.432,4.93e-05,0.0788,0.794,0.0406,115.52,0,35
2qdSGxNOY5UpQf1Yewhjfw,Men doun watni,Abdelkader Chaou,7,1,4,673676,0.581,-10.045,0.449,0.0,0.0635,0.837,0.0543,110.17,0,873
4RzciXzLtOBfmrRcQXmS4E,Adji ya newah / Wa sallat ala nabina - Enchainer,Abdelkader Chaou,0,1,4,1332902,0.559,-10.536,0.386,1.37e-05,0.116,0.815,0.0615,107.998,0,129
68814rBHu2M18sMaKPS4e0,Kherdjou leryam / Mel mali - Enchainer,Abdelkader Chaou,9,0,4,1080533,0.576,-9.869,0.438,6.48e-05,0.105,0.78,0.0497,118.664,0,136
5HniacRZr9JqcdQBpWOqhC,Welfi meriem,Abdelkader Chaou,4,0,4,925183,0.664,-10.701,0.432,2.79e-06,0.0915,0.823,0.0529,114.52,0,1703
6ixOGvOB8EBPBjcXQPGi1f,Insirafat,Abdelkader Chaou,4,0,4,332508,0.484,-6.028,0.673,0.359,0.379,0.962,0.0472,121.281,0,5228
4vn383z7H25XBsFrnYnycu,Ya layali madhat - Enchainer,Abdelkader Chaou,7,1,3,3197014,0.482,-7.674,0.581,1.32e-05,0.596,0.857,0.0398,105.472,0,27
6bKoASkq8t6P27Lc1YBFjS,Touchiya,Abdelkader Chaou,0,1,1,1288915,0.481,-7.499,0.557,0.00262,0.219,0.886,0.033,140.701,0,38
4OwCyzrWqJnm92eIt83wUA,Alhana/Sidi ya sidi,Abdelkader Chaou,0,1,3,708694,0.421,-2.685,0.808,0.15,0.599,0.79,0.0424,104.897,0,26
0omF73CUhR5p8G1c3jIf3x,Sali trach galbi,Naima Dziria,11,1,4,444058,0.647,-10.89,0.535,0.0114,0.0923,0.604,0.034,129.838,0,348
7p7cQRnNhqopY9FW1zWNcp,Ali Ghir,Naima Dziria,0,0,4,404720,0.403,-8.341,0.754,7.17e-05,0.377,0.436,0.0671,107.922,0,17022
53AWJ11OD0eNSiE4Rp4LKp,Ana Netaadeb,Naima Dziria,0,0,4,176467,0.604,-5.648,0.934,2.84e-05,0.632,0.726,0.0805,108.843,0,1213
4qpc54vPwDmaX4TkwblYGU,Ana andi galb,Naima Dziria,9,0,4,280613,0.75,-5.631,0.665,4.79e-06,0.181,0.759,0.0537,160.098,0,264997
1S9TaIKzHN1Lji3E2DiTYF,Arousetna,Naima Dziria,0,1,4,123402,0.516,-9.068,0.922,0.0,0.297,0.94,0.0622,144.85,0,458
0G6WID4k4hewg4JpZtQycU,Mahajti B'da Yechemaa,Naima Dziria,2,1,4,363650,0.673,-12.764,0.547,0.0,0.392,0.939,0.0598,96.949,0,1225
6SIdXb4AO7NtfDuf9AHeSc,Yadelali,Naima Dziria,6,1,4,208300,0.394,-10.844,0.734,2.93e-05,0.205,0.837,0.0859,142.093,0,522
7IrIlm78b3ls8dS8XESn9e,Qolou li nass,Naima Dziria,5,0,3,321533,0.351,-4.583,0.473,0.0,0.301,0.194,0.0332,106.725,0,181866
5Ef4ARYEmmlS5M7pVqZe0f,Istikhbar Samy Zeryeb ghirb,Naima Dziria,6,1,4,118893,0.76,-5.942,0.5,0.0149,0.242,0.643,0.111,74.992,0,11284
4KvoZ6nrG4Zx4xxH52JTlO,Saâdat el galb l'hani,Naima Dziria,10,0,3,209760,0.641,-5.975,0.82,0.00111,0.321,0.914,0.0455,144.797,0,293711
4diMoZixY1eaRutCHLuZkS,Zhaw zhaw,Naima Dziria,5,0,4,220960,0.758,-5.947,0.933,0.0258,0.109,0.944,0.0483,124.956,0,68111
5ARSqXpwG6Su9Bkkg0wRCp,Tiri pom pom,Naima Dziria,1,1,4,137826,0.77,-5.049,0.937,0.0,0.356,0.911,0.0918,125.942,0,14320233
6UzO4Rg38RJSAlGHglNgq7,Ainik adjbouni,Naima Dziria,6,1,4,132640,0.777,-6.055,0.93,1.09e-06,0.184,0.756,0.115,132.039,0,1225
2QLGHtpwwxTBO1pj98CpVn,Istikhbar ana andi galb,Naima Dziria,4,0,4,204240,0.676,-4.935,0.642,0.000454,0.0521,0.547,0.0475,160.007,0,41
2YiU4ZGxvYFohGuS0FL0e3,Zwadj bentna,Naima Dziria,7,1,4,190613,0.819,-3.782,0.911,0.00028,0.289,0.842,0.0697,100.041,0,544854
367nP1bJvt1ln92NyB3yn3,Ana l'mdallal,Naima Dziria,9,0,4,170573,0.301,-7.818,0.858,8.41e-05,0.132,0.906,0.0404,143.814,0,162
6SB2VKSOgrOC6jvFVyuot1,Sidi maamer,Naima Dziria,7,1,4,179040,0.738,-5.306,0.869,0.000332,0.371,0.86,0.0359,101.606,0,738
16DhsSJt86wCLSZmFOpCor,Kan maakoum djat,Naima Dziria,11,1,4,187146,0.798,-4.804,0.873,0.00771,0.451,0.82,0.0646,104.016,0,1073
7csSIxJYH4h2zdodnejHOm,El wahrani - Inédit,Naima Dziria,7,1,4,304173,0.82,-4.512,0.878,1.06e-05,0.0501,0.73,0.146,103.924,0,544854
6Nql40eaMVfEiLPuOUXKp1,Aakli rah maaha,Naima Dziria,6,0,3,220293,0.748,-5.18,0.9,2.53e-06,0.373,0.921,0.13,179.966,0,11151
207vcP41GUgqEMFO0mrWhH,Mani mani,Naima Dziria,7,1,4,244360,0.727,-4.962,0.943,0.0512,0.152,0.882,0.0614,134.975,0,13432
4kp1xejgbGWIoFs7nEmXKc,Ya malak,Naima Dziria,6,1,3,243266,0.678,-5.454,0.796,0.0,0.221,0.73,0.12,148.509,0,772506
58auximQgIy9G7GZPFllAq,"Ana Mazel (From ""Volubilis"")",Naima Dziria,10,1,3,284680,0.518,-6.496,0.744,2.09e-05,0.104,0.705,0.31,194.944,0,0
3Lbg980eaqjhCveNmuqBkz,"Message (From ""De battre Mon coeur s'est arrêté"")",Naima Dziria,6,1,5,287640,0.528,-6.509,0.874,0.0,0.0492,0.967,0.12,94.381,0,13125
45Bx5Tt9bgR1V5swTBDKyF,"Ayadhou Goual (From '""La Balance""')",Naima Dziria,5,1,4,262373,0.427,-10.796,0.508,0.0,0.175,0.693,0.0415,90.029,0,5626
7xkjhicXnJ7sJ2Ilf1HIKl,"Ya oummi (From ""Le grand pardon""')",Naima Dziria,0,0,4,632400,0.342,-8.983,0.231,0.00013,0.167,0.14,0.0332,133.471,0,481
5BTXGremdxbTX05F8pLyM6,Amoulati Alala,Naima Dziria,5,1,4,154566,0.576,-8.961,0.912,0.000634,0.478,0.965,0.0566,137.295,0,657
61HtU4pvMkmMEWgVCVF4qa,Antouma Ch'houdi,Naima Dziria,2,0,3,195512,0.266,-6.986,0.904,0.0,0.398,0.811,0.104,166.193,0,88
24gZrdExh4rYA9tlhTb8Ep,Nhabek W Nmout,Naima Dziria,0,0,4,175133,0.581,-5.694,0.947,0.000388,0.476,0.794,0.0994,111.419,0,67996
6ITW4msAPOrp9bRAxCiP61,Instrumentale 2,Naima Dziria,9,0,4,80867,0.249,-4.832,0.961,0.817,0.429,0.781,0.0749,164.5,0,12237
4qWCUMvJBXUkk1O9ekPNrg,Rani Jit,Naima Dziria,0,0,4,197133,0.551,-5.297,0.945,1.34e-05,0.56,0.784,0.0814,118.743,0,8868
6R2kTpsxyHdfWZJgjebjb3,Khelini Maak,Naima Dziria,0,1,4,114133,0.519,-5.686,0.952,0.00442,0.499,0.693,0.074,128.084,0,3552
6YCyY2fFoxpFGO9b9o6ic9,Ghir Ana Maak,Naima Dziria,0,1,4,117373,0.448,-5.18,0.944,0.0,0.668,0.889,0.123,66.761,0,105
3YddZnDp2jyYIE4ifNn4AD,A Jini,Naima Dziria,0,1,3,144707,0.425,-5.546,0.949,0.0,0.65,0.844,0.134,108.44,0,530
3y33xbQlmcPgGNlSW6tNnr,Instrumentale 1,Naima Dziria,0,1,4,93280,0.232,-7.153,0.968,0.973,0.33,0.912,0.0555,153.042,0,260
1Tu9S4zM2vmSSx08Ia4FZW,Sedekt Klemek,Naima Dziria,0,1,3,299560,0.528,-6.426,0.73,8.33e-06,0.485,0.91,0.0359,146.815,0,33
3PLunDDGei5GNB8YHAuWJ1,Sidi Abderrahmane,Naima Dziria,0,1,4,160867,0.238,-6.006,0.88,0.0,0.729,0.888,0.079,50.741,0,3765
31EinK2Ta2n9NAThQGMbzV,Sidi El Djillali,Naima Dziria,0,1,4,148587,0.566,-6.097,0.899,2.87e-05,0.895,0.96,0.0417,109.652,0,9645
6MTR35tR78dWW5G6wiH9T1,Diri Esseba,Naima Dziria,0,1,4,244907,0.37,-4.869,0.916,0.000597,0.648,0.85,0.0681,138.596,0,13751
3uJrGdK7MC5mZuKxkshXjl,Ana Wela Hiya,Naima Dziria,0,1,4,238080,0.559,-4.19,0.952,5.32e-05,0.258,0.92,0.0727,141.843,0,5848
3jotN3iQcsQotvGb0LaVuf,Salli Trach Galbi,Naima Dziria,9,0,4,349924,0.664,-9.976,0.698,0.000543,0.101,0.692,0.0347,105.908,0,1567
7s9LmpqbgBzbosRvZOuNxg,Safi Lijàal safi,Naima Dziria,9,0,3,225465,0.499,-7.739,0.905,0.0,0.297,0.896,0.0647,153.123,0,114
